	lfc	se	pvalue	padj
A630095N17Rik	-0.007229644570472704	0.04358358159454423	0.8747502046167325	0.9536375908677055
Dnajb2	-0.04063588724392719	0.08116142472763947	0.6378531093717477	0.840070724432744
Ptprn	0.053154971448032384	0.04766222144633201	0.3154590657062042	0.6354145922470389
Resp18	-0.5798402650522867	0.3611733452686359	0.1693056468754638	0.49049976314375954
Dnpep	0.0683925199517379	0.1316329627078556	0.6255365666389243	0.8345367591887707
Des	0.2864056309053984	0.1377922499740194	0.09223379832352184	0.3807984315899449
Speg	0.32802924461020044	0.2201204217735437	0.19635248045348955	0.5221950838862603
Gmppa	0.022318903840659488	0.061252455264697185	0.7304800749022607	0.8886929533239294
Asic4	0.17973911662756148	0.6718767436204223	0.7997547200184801	0.9226604680955017
Chpf	-0.06613997380695658	0.060517186572265846	0.3242701309044619	0.641969246330939
Obsl1	0.1490495369834366	0.162722307319155	0.40169850728986056	0.701011643659264
Tmem198	-0.16376378212802578	0.15712945668773765	0.345056496369211	0.6595450009495546
Inha	0.22947921784001135	0.1365544064357968	0.15369300930930418	0.4689367177726297
Stk11ip	0.0041113442839009195	0.05824978410437457	0.9464670749152522	0.9813722575153797
Slc4a3	0.010189567769481656	0.12011940145867826	0.9356894747640274	0.9778063149285007
Epha4	-0.23813427006077426	0.13715352995321178	0.14303263371975197	0.4549687258074312
Pax3	0.0614691055064655	0.028827691645386226	0.08615356721489992	0.3731432333682726
Sgpp2	-0.05614376029261514	0.19656739929598685	0.7866228783635923	0.9158153956073347
Farsb	-0.13688123272742647	0.09242735880664585	0.19870165706996748	0.5261472197699235
BC035947	-0.8844500382750549	0.6530235901586143	0.23359963951994306	0.5608766362969032
Mogat1	-0.04217165877377475	0.07861445988294245	0.6146549277594429	0.8283594950971624
Acsl3	-0.07115552001436143	0.10826861372037501	0.5400878286339637	0.7872525054979299
Utp14b	0.014015539956907297	0.1093353115338204	0.9029960939635999	0.9641795910936747
Scg2	-0.38482110304305195	0.2202814142996275	0.1410753424068681	0.4515230368495521
Ap1s3	-0.2644343817930993	0.20831006080167042	0.2601649872000932	0.5860346150577352
Wdfy1	-0.021652086866057907	0.0534035503573585	0.7019182180270342	0.8741457030439131
Serpine2	0.3402623186592777	0.18123376880682548	0.11926244235923128	0.42316536480799577
Cul3	-0.1031620359901062	0.023315119236943432	0.006861962611935087	0.13408404720791833
Dock10	-0.16143220017964222	0.06086479101871337	0.045300562619336356	0.2860520430256559
Nyap2	0.02273455547652148	0.14333365080650237	0.8801812942282257	0.9554322000713636
Irs1	-0.18188426636629718	0.07398349834373015	0.05733814948308357	0.316798007693079
Rhbdd1	0.007748850828445786	0.17349275057247102	0.9661041445966747	0.988496991683959
Col4a4	0.2014462026451408	0.30155128852421037	0.533706179772881	0.7848489195198937
Col4a3	0.2349110069206306	0.4378998913035609	0.6146467770429822	0.8283594950971624
Mff	0.04817638658417245	0.06507386440696016	0.49237493129994936	0.7602735115870093
Agfg1	-0.2110009948365672	0.07133974220059341	0.03160305531386431	0.24685772786215546
A030005L19Rik	-0.047963563610327054	0.22404912724242884	0.8389440503027905	0.9380388097353157
A030014E15Rik	-0.08439675009884351	0.12299569710153839	0.5231190260330159	0.7801949313742138
Gm47955	-0.07381466472011071	0.048324307006775036	0.18717462085751296	0.5134367445462431
Slc19a3	-0.12082058246652938	0.14332326460775918	0.4376880968920395	0.7231806026708951
Gm47969	-0.11369496534738832	0.04727303442327274	0.06123585584235698	0.32298153826954784
Krtap28-13	0.01324283437495044	0.10344105888565255	0.903120588187937	0.96421049776695
Ccl20	0.07601038005657217	0.05491331136327019	0.22489712067311077	0.552693387029799
Daw1	0.21823862090155388	0.5308501713971735	0.6980177349000116	0.8725306070723003
Sphkap	-0.7383192022093263	0.09494894628465017	0.0005629906593807985	0.04822175435349213
Pid1	-0.1011709921062387	0.10326924172937163	0.37223537274837093	0.6789706341493935
Dner	-0.39553339177711155	0.17312647394687963	0.07112334504443579	0.3438482299878884
Trip12	-0.28503252973866555	0.1174644297733376	0.05963422124219752	0.3200819192477498
Fbxo36	0.18961765460799374	0.18690494855012357	0.35688687832031396	0.6680666952228638
Slc16a14	-0.28626780293821286	0.1224386631221974	0.06654130912011118	0.33464994860497654
C130026I21Rik	-0.00426923662701395	0.07454073363515594	0.9565454131855099	0.9851431448617469
A530032D15Rik	0.011933879047960345	0.04378779409887598	0.7961047737857104	0.9203998111965939
Sp140	0.08095711934809088	0.10721397376799977	0.48421871068715644	0.7563375527874137
Sp100	0.31616305501105124	0.16482566043162508	0.11319448161236	0.4143529618099918
A630001G21Rik	0.574945479437891	0.07390909468372359	0.0005619331918468072	0.04822175435349213
Cab39	-0.03488098375689752	0.02526645639404204	0.22595037901376194	0.5533457729252254
Itm2c	-0.05804611305360474	0.08443999421208587	0.5223960726398682	0.7796496022388909
4933407L21Rik	0.1439617329096481	0.325429471541684	0.6766985232890943	0.8629283943477867
Gpr55	0.1706925785181207	0.09389536233369053	0.12875629261130117	0.43535902498617707
Spata3	0.0011462478645003493	0.1641907014674153	0.9946998324218476	0.9981511568945266
2810459M11Rik	0.4400912681205873	0.21209780284648444	0.09265529033816497	0.3813006234951967
Psmd1	0.04245027336368601	0.06931312698708766	0.5670246170730506	0.8021809109828497
Htr2b	0.03707164166237063	0.05608864734477339	0.5378795355129012	0.7856234848527806
Armc9	-0.32870944264746305	0.07230962644036751	0.006135696239874975	0.12919942538519288
B3gnt7	-0.15245337719344132	0.1305746740197112	0.2956291365303838	0.6160399919303888
Ncl	0.06175297225452603	0.03838602893037758	0.168587160888422	0.4894451001656469
Nmur1	0.012010739538100168	0.2615995682036274	0.9651571607742125	0.9884161209737645
Tex44	-0.0314561635038632	0.038325801694891797	0.4491312373108021	0.731126389363355
Pde6d	-0.08083902045992453	0.10338468521824845	0.4696490622112891	0.7460675865317911
Cops7b	0.17470082580654722	0.09959101779923066	0.13976705186264565	0.449336665566199
Nppc	-0.4779125891846321	0.17325104580205541	0.03990572146709212	0.27008145871418116
Dis3l2	-0.09399321204598277	0.07520756762767866	0.26668877409033137	0.5915245034868198
Ecel1	-0.5912319887787847	0.2811899336330332	0.08945681641166754	0.37840599593174923
Prss56	0.1079765304071468	0.15633336759767893	0.5205125487781136	0.7782032146016998
Eif4e2	-0.01040876869964169	0.03997643396603991	0.8049589870158276	0.9251739563622781
Efhd1	-0.12667792525276322	0.1313024988335293	0.3789655743513504	0.6838982421512252
Gigyf2	0.012646904127404213	0.054589342018194514	0.8259744530877562	0.9326628199449246
Kcnj13	0.6627535997413387	0.795049261460231	0.44249449364554444	0.7261864860969418
Snorc	0.28670398128522945	0.2694493924618579	0.3359763254157718	0.6508114173245986
Ngef	0.42583604193655056	0.3911347562956521	0.32594786726493324	0.6434379965170678
Neu2	0.525345457068324	0.26716929744596535	0.1064212212775573	0.4042392483775965
Inpp5d	0.6610859061276626	0.050324976345555834	4.563925581000016e-05	0.016401359517285056
Atg16l1	0.12184177156360221	0.0773722539532191	0.17613135853157488	0.5001936931601897
Sag	0.3626156920972219	0.3310526027111746	0.3233014065005277	0.6409036516201251
Dgkd	-0.09528982064193148	0.04081650590787497	0.06682838771330118	0.3348724861466934
Usp40	0.1049023325983045	0.04761534821764247	0.07878376061569482	0.3595732597288932
Ugt1a7c	-0.11427233157191763	0.09150537555432886	0.2670179075043401	0.5918107163263904
Ugt1a6b	0.3237507007952744	0.07301062929782866	0.006800843279176327	0.13342015290745848
Ugt1a5	0.32343178786383886	0.23877058705341678	0.23354638830467503	0.560830236064001
Ugt1a2	-0.016500393218372905	0.07831117788109661	0.8414369372911875	0.938857404133238
Dnajb3	-0.0875260223951293	0.17179151316863478	0.6320920545190287	0.8367993716067962
Ugt1a1	0.09586769407276616	0.0994215106259887	0.3792040984923692	0.6839472593175487
Mroh2a	-0.04677676942116134	0.06969831518664538	0.5318877085959337	0.7838719062119195
Hjurp	0.4020163393325502	0.051353317870690834	0.0005455668050746309	0.047684081471448814
Trpm8	-0.11754717299150436	0.057312240932332205	0.09552165448677959	0.386114363314576
Spp2	0.05038539087685873	0.0743427126637825	0.5280212786695762	0.7827746173156456
Glrp1	0.43921933385148526	0.15369665451967882	0.035501853098356725	0.25925033462229535
Arl4c	-0.3571900842779643	0.19702795825412708	0.12958942218471514	0.43665771262444475
Sh3bp4	-0.6921434471484518	0.08000190256967328	0.0003408668155348832	0.036737877887379505
Agap1	0.17561355900655862	0.04653400599481611	0.012971176208440635	0.17483181112089366
Gbx2	-1.4757029706933762	1.0341167574264198	0.21292193614959706	0.5422604416097657
Asb18	-0.5596444949698718	0.2301639354605662	0.05927072256178397	0.32004243969279084
Iqca	0.040714259436361755	0.39814679486563415	0.9225252445939921	0.9730898939754519
Ackr3	0.029366414539271357	0.029073089417343902	0.35880700347304845	0.6700676202454772
Cops8	-0.021370555708533523	0.06764405071390388	0.7648202421701462	0.9047739484012942
Col6a3	0.7276609902837492	0.6144495049015071	0.2895372353160893	0.6116728481802265
Mlph	0.4189271441612934	0.07707923631775451	0.00286026090736063	0.09687758753678578
Prlh	0.022731029013300215	0.05591236547562905	0.7011573454730868	0.8737344436258561
Rab17	0.0019593832160269414	0.028643883439766076	0.9481145997086156	0.9822198688840712
Lrrfip1	0.08091009156121043	0.026893561941524095	0.02980584323948559	0.24276603855741177
Rbm44	0.12235456782592763	0.037589361199357976	0.022569588212113363	0.2175893667157434
Ramp1	0.16861523206345286	0.08290537000516165	0.09763366962657012	0.38919271584201365
Scly	0.03803216564690892	0.0750871964702927	0.6340395123554732	0.8380997143729085
Espnl	0.004095841204705311	0.04894667086522991	0.9365580986754982	0.9781552899421697
Klhl30	-0.17740282064990062	0.12862394305929428	0.22632209059994587	0.553615045828308
Erfe	-0.21886898208517136	0.2516188352359861	0.4241683708629378	0.715246921798633
Ilkap	-0.17820021828957877	0.07627657097079006	0.06669153471862484	0.3348724861466934
Hes6	-0.18777603049788638	0.09713784251646695	0.11104990094820857	0.4109616997033436
Per2	0.8215552846700724	0.06040983595569927	3.85321240294504e-05	0.01587430682132904
Traf3ip1	-0.16834182949262466	0.15680102045320005	0.3320592903046177	0.6477056808002122
Asb1	-0.0010662833339383226	0.10939042532495159	0.9925997070754808	0.997263169597352
Hdac4	0.18004708666452807	0.05795007925841356	0.02664309279121502	0.23315879668161754
Ndufa10	-0.0282917044355262	0.10559781644392534	0.7994626980499828	0.9224633083464862
Olfr1410	0.022101842044248525	0.04985395070127673	0.6760510206273853	0.8623967452728842
Cops9	0.18777115181088	0.20684569814351117	0.40561837851167704	0.7039297200972641
Otos	-0.1689766317065753	0.4912746527058398	0.7448724876000425	0.8944358500223656
Gpc1	-0.26359429830335035	0.24865746298328437	0.3376121605907877	0.6525964120482429
Ankmy1	-0.04644032218183625	0.13611386899244846	0.7468328668737492	0.8954086250572924
Dusp28	-0.05998753357606912	0.08427477244040976	0.5084068168188316	0.7712573147299508
Rnpepl1	0.08626857587776904	0.07953073395337848	0.32755523799162684	0.6445239935744258
Capn10	0.09939467529986157	0.0755643273542999	0.2454740736468327	0.5728923093599988
Gpr35	0.0020442798598040435	0.2138551956860331	0.9927426768733151	0.9973278147306456
Kif1a	-0.1592077071834801	0.04478718018125013	0.016304917114179265	0.1908722106966762
Mab21l4	0.12043651233622486	0.12967470796280692	0.39564091971050075	0.697338740135866
Crocc2	-0.0887838527345246	0.5210203651940305	0.8713732829023642	0.9516199867648134
Sned1	0.08067282735656267	0.12295050972807227	0.540722926812498	0.787767075694565
Mterf4	-0.050409473993512144	0.05137042849264078	0.3715133209521036	0.6782425962075345
Pask	-0.5072465769268916	0.18063833959388467	0.03763337776085823	0.26500351804644334
Ppp1r7	0.21017990589742475	0.1520418838544949	0.22541608723442508	0.5531176099261216
Ano7	-0.04511816837605703	0.15513531812056422	0.7828580642106728	0.9144027724940904
Hdlbp	-0.10870597813679073	0.04272704851516372	0.05162939587774406	0.30428452156785224
Sept2	0.15614260106340794	0.14041050504469296	0.31670870572597715	0.6364589854554009
Farp2	-0.2982110938338116	0.3346452094238505	0.4136828746727936	0.7091190539432066
Stk25	-0.05556812963562052	0.01717318877783214	0.0230579322313698	0.21917590045302462
Bok	-0.30032007119342286	0.46634937733943066	0.5479603056627571	0.7913280172019777
Thap4	0.08858573594353736	0.036794385224819474	0.0610456354752486	0.3224812885251143
Atg4b	0.0169771427617027	0.08700013977022483	0.8529657534310104	0.9434845680808319
Dtymk	0.08051485436338002	0.022389819785466527	0.015608159959872395	0.1862225163910801
Ing5	0.04735066024615797	0.06077359972519485	0.47115065349581575	0.7466773514465852
D2hgdh	-0.0022804888560807868	0.07767968353724927	0.9777151606367938	0.9921552280557985
Gal3st2	-0.03608546247507026	0.03510897540570345	0.35116693723363895	0.6636721892545199
Gal3st2c	-0.06807843921481732	0.0815943693031374	0.4421084802277035	0.7261296857073191
Neu4	0.04710471291234075	0.11259936807765782	0.6930599431732902	0.8705828541218313
Pdcd1	0.8928950241996281	0.08081028529107707	0.00010574439879388585	0.022643526093180006
Fam174a	0.05013779495288695	0.054686759158002675	0.40129680392550077	0.7006657237093167
St8sia4	-0.10631082249327095	0.11819799998288208	0.40964710892882217	0.7066656492579428
Slco4c1	0.04390732037105627	0.1389633521380615	0.7647939859487156	0.9047739484012942
Slco6c1	-0.11860692567497505	0.09818377947702099	0.281057908604207	0.6026158608477491
D1Ertd622e	-0.11693581734259428	0.22175377478652283	0.6205210098123934	0.8316037951527098
Ppip5k2	0.17531610488491456	0.03844245935208289	0.006054251063855178	0.12847602610602046
Gin1	-0.07771528075452938	0.05507078028863462	0.21727559746074346	0.5457807174629312
Pam	-0.031116157537736555	0.03970071465993614	0.46865957890418886	0.7458039563790091
Slco6d1	-0.046811211083961565	0.05850618611276343	0.45995745060358356	0.7398186164520011
Cntnap5b	0.1027131792049154	0.10919379623926082	0.3900718021857837	0.6918009829345768
Cdh20	0.05886867936524087	0.12549437167600763	0.6587446979962522	0.8514900858164043
Rnf152	-0.33935416586218725	0.30414576545806266	0.31525703203776373	0.6352853657061814
Pign	0.23316351636274835	0.09225992791455181	0.052706675069665976	0.30690174201361337
Relch	-0.35972792507059204	0.2605237763748594	0.22587490795276197	0.5533457729252254
Tnfrsf11a	0.25400573583841446	0.25299488797905423	0.36146550006100026	0.6723307218598786
Zcchc2	0.15595135830804585	0.06815409163193514	0.07080693428903688	0.34320819015107146
Phlpp1	0.04775324451629892	0.02719375410087277	0.1394334402736351	0.4490172069290577
Bcl2	-0.20120985095975197	0.29285715755190295	0.5226082687252922	0.7797849345877612
Kdsr	-0.053756153386614436	0.04919446040698461	0.324343787148751	0.641969246330939
Vps4b	-0.06126188612513328	0.07743713270159029	0.4647303507647054	0.7432494338056077
Serpinb5	-0.0861094279216578	0.05272395300605782	0.16335246619823085	0.48172327787454355
Serpinb12	0.020317679431302783	0.02423791074020359	0.4401051226794689	0.7247945939111057
Serpinb11	0.06254360379659599	0.04463248583561126	0.22003760559885463	0.5479327410005915
Serpinb7	-0.05766925940776947	0.02269858525749449	0.051852474186671875	0.30491682979092016
Serpinb8	0.783455097042252	0.2384175535593836	0.021808045390624857	0.2155089167743229
Cdh7	0.04909232020502152	0.20857629370943728	0.8232588762034854	0.9319498055457004
Cdh19	0.12211710619159977	0.23370034395227413	0.6236142339739336	0.8335452656752375
Dsel	-0.007360940364015356	0.06881346350911359	0.9189726857330253	0.9715122765142061
Cntnap5a	-0.4749639876538678	0.16384489738254296	0.033835464156467925	0.2538965310806043
Gm19965	-0.1852170220996947	0.11344821131093018	0.16347877254105556	0.48172327787454355
Tsn	-0.03072271208815991	0.061335822905175995	0.6377130621053376	0.840002759335724
Nifk	0.00010076769390909845	0.06567417295759018	0.9988350954114167	0.9995606854074779
Clasp1	-0.0948969892722813	0.11755981902721037	0.4562050172331622	0.737773932682587
Tfcp2l1	0.6476206897421548	0.15937394887199127	0.009695412779946377	0.15485494557033194
Gli2	-0.03040204418721304	0.16184443091013215	0.8583818299376522	0.9460570725181232
Inhbb	-0.284584511664574	0.3736534776807696	0.48064344041472457	0.7542734681503523
Ralb	0.11051142360831001	0.09748860750389156	0.30837878044099637	0.6278090664372058
Tmem185b	-0.039612042900889044	0.12919208354857536	0.7714952131450719	0.9084275164980196
Epb41l5	0.07368345631328843	0.13030452758328134	0.5961842427391827	0.8180213908301318
Ptpn4	-0.2979974924295714	0.4935495780060168	0.5723310506492503	0.804961979261029
Tmem177	-0.15407612111820201	0.10814171888108312	0.21353750257120774	0.5425743091000054
Cfap221	0.5383259501299259	0.44463836391572525	0.2801100468036223	0.6022238501379478
Sctr	0.12330675608178754	0.1995243194443102	0.5636323529947223	0.8002304196345655
Tmem37	-0.06544580898337715	0.19967371330443132	0.756369537045253	0.9007965590264283
